Barcode 	 Correct reads 	 Corrected reads
A91C14B07D89N502	1	0
A91C14B82D22N501	1	0
A91C14B95D05N502	1	0
A91C15B74D28N502	0	1
A91C16B07D13N502	0	1
A91C16B92D42N502	1	0
A91C17B17D76N502	1	0
A91C17B49D94N502	1	0
A91C18B17D06N501	1	0
A91C18B44D91N502	0	1
A91C18B52D96N501	1	0
A91C18B56D54N501	1	0
A91C19B02D73N502	1	0
A91C19B10D91N502	1	0
A91C19B13D57N502	1	0
A91C19B40D13N502	1	0
A91C19B64D68N501	1	0
A91C20B25D08N502	1	0
A91C20B41D68N501	1	0
A91C20B58D44N501	1	0
A91C21B11D79N502	1	0
A91C21B16D16N502	1	0
A91C21B82D08N502	1	0
A91C21B85D91N502	1	0
A91C21B91D45N502	1	0
A91C22B23D21N502	1	0
A91C22B75D72N501	1	0
A91C22B77D59N501	1	0
A91C22B85D04N501	1	0
A91C22B87D14N502	1	0
A91C23B07D58N502	1	0
A91C24B11D06N501	1	0
A91C25B18D49N501	1	0
A91C26B25D66N502	1	0
A91C26B35D25N502	1	0
A91C26B54D44N502	0	1
A91C26B89D29N502	1	0
A91C27B02D51N502	1	0
A91C27B12D69N502	1	0
A91C27B36D43N502	1	0
A91C27B55D08N502	1	0
A91C27B67D28N501	1	0
A91C27B80D27N501	1	0
A91C27B85D50N502	1	0
A91C28B61D39N502	1	0
A91C28B73D01N502	1	0
A91C28B82D51N502	1	0
A91C29B18D14N502	1	0
A91C30B08D94N501	1	0
A91C30B35D57N501	1	0
A91C30B49D60N502	0	1
A91C30B55D52N502	1	0
A91C30B57D93N502	1	0
A91C31B04D78N502	1	0
A91C31B23D57N502	1	0
A91C31B47D05N502	1	0
A91C31B71D25N502	1	0
A91C33B09D27N502	1	0
A91C33B55D22N501	0	1
A91C34B34D66N502	1	0
A91C34B39D07N501	1	0
A91C35B12D71N501	1	0
A91C35B13D58N501	1	0
A91C35B47D34N502	1	0
A91C37B08D24N501	1	0
A91C37B29D66N502	1	0
A91C37B41D93N502	1	0
A91C37B91D31N502	1	0
A91C37B93D42N502	1	0
A91C38B36D67N501	1	0
A91C38B46D28N501	0	1
A91C38B85D23N501	1	0
A91C39B10D60N502	1	0
A91C41B79D55N501	1	0
A91C41B85D51N502	1	0
A91C43B54D76N502	1	0
A91C44B19D43N502	1	0
A91C44B28D42N502	1	0
A91C44B60D38N502	0	1
A91C44B67D78N502	1	0
A91C44B83D15N502	1	0
A91C44B84D21N502	1	0
A91C45B55D91N502	1	0
A91C45B63D01N501	1	0
A91C45B70D83N502	1	0
A91C45B78D30P999	1	0
A91C47B02D49N501	1	0
A91C47B10D69N501	1	0
A91C47B58D04N501	1	0
A91C47B82D73N502	1	0
A91C48B35D65N501	1	0
A91C48B55D10N501	0	1
A91C48B96D66N501	1	0
A91C49B49D66N501	1	0
A91C49B67D59N501	1	0
A91C50B25D24N502	1	0
A91C51B25D41N501	1	0
A91C51B91D92N501	1	0
A91C52B02D22N501	1	0
A91C52B71D17N501	1	0
A91C54B05D02N502	1	0
A91C54B31D12N501	1	0
A91C54B39D61N501	1	0
A91C54B76D28N501	0	1
A91C55B09D64N502	0	1
A91C55B46D09N502	1	0
A91C55B57D90N501	1	0
A91C55B66D56N501	1	0
A91C56B08D64N502	1	0
A91C56B17D84N502	1	0
A91C56B57D69N502	1	0
A91C57B13D90N501	1	0
A91C57B31D08N502	1	0
A91C57B46D67N502	2	0
A91C58B32D68N502	1	0
A91C58B55D04N501	1	0
A91C58B93D30N501	1	0
A91C59B45D85N501	1	0
A91C60B21D83P999	1	0
A91C60B30D11N501	1	0
A91C61B28D76N502	1	0
A91C61B41D24N502	1	0
A91C62B06D75N501	2	0
A91C62B45D63P999	1	0
A91C62B61D11N502	1	0
A91C62B77D39N502	1	0
A91C64B26D27N501	1	0
A91C64B72D45N502	1	0
A91C65B86D89N502	0	1
A91C67B71D83N501	1	0
A91C67B81D36N502	1	0
A91C67B82D07N501	1	0
A91C67B84D25N502	1	0
A91C69B28D16N502	1	0
A91C69B30D38N502	1	0
A91C69B35D87N502	1	0
A91C69B37D58N502	1	0
A91C69B54D64N502	1	0
A91C70B01D63N502	1	0
A91C70B26D81N502	1	0
A91C73B16D08N502	1	0
A91C73B48D56N502	1	0
A91C73B94D76N501	1	0
A91C74B07D25N502	1	0
A91C74B32D16N501	1	0
A91C74B60D51N501	1	0
A91C75B07D32N501	1	0
A91C76B05D14N501	1	0
A91C76B41D81N501	1	0
A91C76B56D08N501	1	0
A91C76B78D23N501	1	0
A91C78B02D77N502	1	0
A91C78B06D31N501	1	0
A91C78B07D94N502	1	0
A91C78B34D94N501	1	0
A91C78B49D42N501	1	0
A91C78B94D56N502	1	0
A91C79B48D78N502	1	0
A91C79B67D40N502	1	0
A91C79B82D88N502	1	0
A91C79B96D04N502	1	0
A91C80B07D25N501	1	0
A91C80B33D15N501	1	0
A91C80B43D36N501	0	1
A91C80B50D80N501	1	0
A91C80B59D32N501	1	0
A91C81B29D77N502	1	0
A91C81B33D69N502	1	0
A91C81B51D58N502	1	0
A91C82B62D46N501	1	0
A91C82B81D25N501	1	0
A91C84B46D37N502	1	0
A91C84B84D69N502	1	0
A91C85B04D69N501	1	0
A91C85B12D51N502	1	0
A91C85B48D74N501	1	0
A91C86B28D86N501	0	1
A91C87B46D89N502	1	0
A91C87B59D29N501	1	0
A91C88B65D92N502	1	0
A91C88B84D87N502	1	0
A91C90B21D82N501	1	0
A91C90B93D38N501	1	0
A91C91B43D33N502	1	0
A91C91B43D46N502	1	0
A91C91B46D62N502	1	0
A91C91B67D49N502	1	0
A91C92B40D50N502	1	0
A91C92B59D79N502	1	0
A91C92B73D25N502	1	0
A91C93B30D11N502	1	0
A91C93B35D70N501	1	0
A91C93B85D94N502	1	0
A91C94B63D57N502	1	0
A91C94B85D73N501	1	0
A91C95B15D68N501	1	0
A91C95B15D73N502	0	1
A91C95B16D20N502	1	0
A91C95B42D95P999	1	0
A91C95B62D61N502	1	0
A91C96B41D61N501	1	0
A91C96B88D38N501	1	0
A92C01B19D69N501	1	0
A92C01B64D34N502	1	0
A92C03B25D87N502	1	0
A92C03B45D56N502	1	0
A92C03B62D34N502	1	0
A92C03B89D61N502	0	1
A92C04B14D67N502	1	0
A92C06B79D06N501	0	1
A92C07B16D42N501	1	0
A92C07B16D42N502	1	0
A92C07B30D81N502	1	0
A92C07B30D96N501	1	0
A92C09B83D14N502	1	0
A92C10B46D40N501	1	0
A92C10B49D35N501	1	0
A92C10B51D17N502	1	0
A92C10B56D73N501	1	0
A92C10B76D20N501	1	0
A92C11B21D12N501	1	0
A92C12B25D37N502	1	0
A92C12B49D55N502	1	0
A92C13B39D49N502	1	0
A92C13B62D22N501	1	0
A92C14B55D52N501	1	0
A92C14B60D78N502	1	0
A92C14B66D71N502	1	0
A92C14B94D17N502	1	0
A92C16B09D82N502	1	0
A92C16B25D72N502	1	0
A92C16B56D31N502	1	0
A92C17B06D02N501	1	0
A92C17B32D68N501	1	0
A92C17B42D04N501	1	0
A92C17B60D91N501	0	1
A92C17B61D93N502	1	0
A92C17B90D31N502	1	0
A92C18B06D68N502	1	0
A92C18B61D61N501	1	0
A92C18B64D93N501	1	0
A92C18B66D64N501	1	0
A92C18B82D16N502	0	1
A92C19B07D44N502	1	0
A92C19B15D38N502	1	0
A92C19B54D81N501	1	0
A92C19B85D09N502	1	0
A92C20B26D55N501	1	0
A92C21B02D15N502	1	0
A92C21B07D75N501	1	0
A92C21B08D92N501	1	0
A92C21B09D10N501	1	0
A92C21B17D17N502	1	0
A92C21B43D81N501	1	0
A92C21B93D11N502	1	0
A92C22B32D35N501	0	1
A92C22B34D69N501	1	0
A92C22B70D03N501	1	0
A92C22B73D05N502	1	0
A92C22B86D88N502	0	1
A92C23B07D77N502	1	0
A92C23B13D42N502	1	0
A92C23B20D93N501	1	0
A92C23B32D24N502	1	0
A92C23B73D87N502	0	1
A92C24B74D51N502	1	0
A92C25B12D42N502	1	0
A92C25B39D17N501	1	0
A92C25B49D47N501	1	0
A92C25B73D92N502	1	0
A92C25B80D11N502	1	0
A92C26B23D29N502	1	0
A92C26B39D35N502	1	0
A92C27B02D53N501	1	0
A92C27B25D58N501	1	0
A92C27B45D90N502	1	0
A92C27B55D94N502	1	0
A92C27B56D13N502	1	0
A92C28B74D94N501	1	0
A92C29B90D85N502	1	0
A92C30B36D84N501	1	0
A92C30B83D43N502	0	1
A92C31B54D40N502	1	0
A92C31B73D31N502	1	0
A92C31B80D62N502	1	0
A92C33B25D34N502	1	0
A92C33B39D38N502	1	0
A92C33B48D23N502	1	0
A92C34B25D45N501	1	0
A92C35B77D38N502	1	0
A92C36B02D18N502	0	1
A92C36B14D43N502	1	0
A92C36B34D25N501	1	0
A92C36B46D21N502	1	0
A92C36B60D10N502	1	0
A92C36B82D21N501	1	0
A92C36B85D86N501	1	0
A92C37B02D81N502	1	0
A92C37B42D68N502	1	0
A92C37B61D34N502	1	0
A92C37B96D04N501	0	1
A92C38B26D62N502	1	0
A92C38B29D19N502	1	0
A92C38B92D13N502	1	0
A92C39B13D78N502	1	0
A92C39B32D59N502	1	0
A92C41B14D29N502	1	0
A92C42B02D49N501	0	1
A92C42B26D26N502	1	0
A92C42B34D78N502	1	0
A92C42B38D89N502	2	0
A92C42B72D61N502	0	1
A92C42B93D80N502	1	0
A92C43B40D59N501	1	0
A92C44B15D46N502	1	0
A92C44B39D86N502	0	1
A92C44B51D54N502	1	0
A92C44B78D95N502	1	0
A92C45B50D08N502	1	0
A92C45B57D31N501	1	0
A92C48B08D39N501	0	1
A92C48B15D17N502	1	0
A92C48B26D93N502	1	0
A92C48B65D33N502	1	0
A92C50B05D01N502	1	0
A92C50B08D80N502	1	0
A92C50B30D65N501	1	0
A92C50B34D73N502	1	0
A92C50B43D52N501	1	0
A92C50B43D93N502	1	0
A92C50B92D16N502	1	0
A92C50B95D33N502	1	0
A92C51B73D24N501	1	0
A92C52B16D38N502	1	0
A92C54B23D04N501	2	0
A92C54B33D11N501	1	0
A92C54B49D93N502	1	0
A92C55B07D93N501	1	0
A92C55B20D48N502	1	0
A92C55B31D09N502	0	1
A92C56B45D05N502	1	0
A92C56B49D25N502	1	0
A92C57B13D35N501	1	0
A92C57B16D37N501	1	0
A92C57B84D68N502	1	0
A92C58B22D49N502	1	0
A92C58B63D90N502	1	0
A92C59B25D15N501	1	0
A92C59B62D87N501	1	0
A92C59B63D01N502	1	0
A92C59B93D82N501	1	0
A92C61B10D73N501	1	0
A92C61B63D34N502	1	0
A92C61B77D17N502	1	0
A92C62B16D64N502	1	0
A92C62B18D23N501	1	0
A92C62B45D42N502	1	0
A92C62B56D74N501	1	0
A92C62B67D91N501	1	0
A92C65B05D06N502	1	0
A92C65B09D67N502	1	0
A92C65B62D53N501	1	0
A92C65B63D56N502	1	0
A92C65B95D58N502	1	0
A92C66B11D73N502	1	0
A92C66B39D01N501	1	0
A92C67B03D16N501	1	0
A92C67B29D06N501	0	1
A92C68B84D38N502	0	1
A92C69B22D23N502	1	0
A92C70B58D75N502	1	0
A92C70B75D90N501	1	0
A92C71B06D01N501	1	0
A92C71B15D15N501	1	0
A92C71B21D24N502	1	0
A92C71B21D89N502	1	0
A92C71B88D76N502	1	0
A92C71B90D73N502	1	0
A92C73B36D67N502	1	0
A92C74B57D48N501	1	0
A92C74B81D09N502	1	0
A92C74B84D53N502	1	0
A92C75B01D36N502	1	0
A92C75B38D44N501	1	0
A92C75B72D38N502	1	0
A92C76B66D34N501	1	0
A92C76B93D42P999	1	0
A92C77B80D82N501	1	0
A92C78B07D75N502	1	0
A92C78B28D34N501	1	0
A92C78B61D52N502	1	0
A92C78B77D75N502	1	0
A92C78B87D11N502	1	0
A92C79B03D32N501	0	1
A92C79B77D62N502	1	0
A92C79B78D31N501	1	0
A92C79B89D46N502	0	1
A92C80B20D29N502	1	0
A92C80B26D03N502	1	0
A92C80B28D22N501	1	0
A92C80B48D81N501	1	0
A92C80B67D49N501	1	0
A92C80B95D36N501	1	0
A92C82B25D89N502	1	0
A92C83B50D96N502	1	0
A92C84B21D66N501	1	0
A92C85B02D01N502	1	0
A92C85B10D70N501	1	0
A92C85B33D70N501	1	0
A92C85B49D89N502	1	0
A92C86B25D44N502	1	0
A92C86B31D42N502	1	0
A92C86B82D55N501	1	0
A92C87B77D01N502	1	0
A92C87B83D01N502	1	0
A92C88B66D72N501	1	0
A92C90B74D66N501	1	0
A92C91B05D37N501	1	0
A92C91B60D82N501	1	0
A92C91B83D66N502	0	1
A92C92B95D01N501	1	0
A92C92B95D36N501	1	0
A92C94B50D15N502	1	0
A92C94B50D83N502	1	0
A92C94B83D13N502	1	0
A92C95B51D54N502	1	0
A92C95B86D79N502	1	0
A92C96B47D29N502	1	0
A93C01B93D43N501	1	0
A93C01B93D70N502	1	0
A93C02B27D30N502	1	0
A93C02B42D28N502	1	0
A93C02B51D71N502	1	0
A93C02B58D55N502	1	0
A93C03B59D93N502	1	0
A93C03B90D07N502	1	0
A93C05B38D54N501	1	0
A93C05B40D03N501	1	0
A93C06B10D28N502	1	0
A93C06B61D53N502	1	0
A93C06B90D08N502	1	0
A93C09B02D23N502	1	0
A93C09B47D92N501	1	0
A93C10B19D35N501	1	0
A93C10B22D62N502	1	0
A93C10B47D57N501	1	0
A93C10B59D19N502	0	1
A93C10B62D73N502	1	0
A93C10B65D75N501	1	0
A93C10B73D53N501	1	0
A93C10B77D89N502	1	0
A93C10B86D12N501	1	0
A93C10B93D29N502	1	0
A93C11B07D72N502	1	0
A93C11B46D85N502	1	0
A93C12B29D37N502	1	0
A93C12B43D23N502	1	0
A93C12B60D08N502	0	1
A93C12B60D68N502	1	0
A93C13B19D01N501	1	0
A93C13B53D83N501	1	0
A93C13B56D84N501	1	0
A93C14B31D90N502	1	0
A93C14B92D02N501	1	0
A93C16B35D92N502	1	0
A93C16B43D65N502	1	0
A93C16B72D55N502	1	0
A93C16B90D51N502	1	0
A93C17B07D48N501	1	0
A93C17B13D36N502	1	0
A93C17B47D74N502	1	0
A93C17B54D39N502	1	0
A93C17B73D14N502	1	0
A93C17B78D50N501	1	0
A93C19B15D66N502	1	0
A93C19B26D55N502	1	0
A93C19B39D08N502	1	0
A93C19B42D67N501	1	0
A93C19B54D86N501	0	1
A93C19B72D29N502	0	1
A93C19B89D78N502	1	0
A93C19B94D44N501	1	0
A93C21B04D09N502	1	0
A93C21B46D65N502	1	0
A93C21B76D06N501	1	0
A93C22B19D53N501	1	0
A93C22B42D22N501	1	0
A93C22B68D57N501	1	0
A93C22B89D56N502	1	0
A93C22B92D57N501	0	1
A93C23B26D83N502	1	0
A93C23B28D33N501	1	0
A93C23B56D32N502	1	0
A93C23B74D69N501	1	0
A93C23B79D25N502	1	0
A93C25B63D48N502	1	0
A93C25B67D45N501	1	0
A93C26B35D93N502	1	0
A93C26B39D26N502	1	0
A93C27B22D31N501	1	0
A93C27B24D53N502	1	0
A93C27B48D93N501	1	0
A93C28B06D03N501	1	0
A93C28B20D30N501	1	0
A93C28B64D81N502	0	1
A93C28B75D55N502	1	0
A93C29B26D87N501	1	0
A93C29B29D68N501	1	0
A93C29B42D96N501	1	0
A93C29B58D62N501	1	0
A93C29B93D57N501	1	0
A93C30B05D89N502	1	0
A93C30B60D43N501	1	0
A93C31B07D02N502	1	0
A93C31B71D12N501	1	0
A93C31B96D56N501	1	0
A93C31B96D86N502	1	0
A93C33B30D36N502	1	0
A93C33B88D38N502	1	0
A93C34B38D42N502	1	0
A93C35B09D51N501	1	0
A93C35B20D27N501	1	0
A93C35B28D62N502	1	0
A93C35B39D79N501	1	0
A93C35B63D32N501	1	0
A93C35B95D67N502	1	0
A93C36B18D08N502	0	1
A93C36B29D35N502	1	0
A93C36B78D68N501	0	1
A93C36B87D58N502	1	0
A93C37B12D45N501	1	0
A93C37B47D29N502	1	0
A93C37B61D61N501	1	0
A93C38B09D27N501	1	0
A93C38B27D44N502	1	0
A93C38B32D10N501	1	0
A93C40B04D49N502	1	0
A93C40B28D70N502	1	0
A93C40B96D48N501	1	0
A93C41B48D84N502	1	0
A93C41B96D32N502	1	0
A93C42B07D74N501	1	0
A93C42B82D56N501	1	0
A93C42B84D94N502	1	0
A93C44B05D67N502	0	1
A93C44B52D57N502	1	0
A93C44B96D56N501	1	0
A93C45B88D43N502	1	0
A93C47B34D58N501	1	0
A93C47B57D14N502	1	0
A93C47B64D01N502	1	0
A93C50B42D52N501	1	0
A93C50B51D89N502	1	0
A93C51B31D28N502	1	0
A93C51B41D83N501	1	0
A93C51B83D07N502	1	0
A93C52B29D66N501	0	1
A93C52B59D64N501	1	0
A93C52B86D01N502	1	0
A93C54B55D68N502	1	0
A93C54B72D15N502	1	0
A93C56B54D20N502	1	0
A93C58B10D33N502	1	0
A93C58B52D68N501	1	0
A93C59B17D73N502	1	0
A93C59B66D01N502	1	0
A93C60B09D91N502	1	0
A93C60B39D16N501	1	0
A93C60B96D62N501	1	0
A93C61B34D14N502	0	1
A93C61B61D55N501	1	0
A93C61B87D57N501	1	0
A93C62B21D93N501	1	0
A93C62B88D78N502	1	0
A93C62B94D93N501	1	0
A93C63B13D31N502	0	1
A93C63B43D01N502	1	0
A93C63B45D50N502	1	0
A93C63B95D27N502	1	0
A93C64B49D95N501	1	0
A93C64B90D77N502	1	0
A93C65B31D25N502	1	0
A93C65B48D26N501	1	0
A93C65B50D68N502	0	1
A93C65B88D63N502	1	0
A93C66B56D28N502	1	0
A93C66B56D35N501	1	0
A93C68B51D40N501	0	1
A93C68B96D57N502	1	0
A93C69B05D49N502	1	0
A93C69B32D70N501	1	0
A93C69B56D04N501	1	0
A93C69B58D73N501	1	0
A93C70B85D51N502	1	0
A93C71B70D09N502	1	0
A93C71B95D74N501	1	0
A93C73B07D38N501	1	0
A93C73B13D83N502	1	0
A93C73B50D72N502	1	0
A93C73B77D39N502	1	0
A93C73B92D88N501	1	0
A93C74B19D82N502	1	0
A93C74B28D79N502	1	0
A93C74B88D87N502	1	0
A93C75B19D63N502	2	0
A93C76B73D30N502	1	0
A93C77B15D81N502	1	0
A93C77B81D17N502	1	0
A93C78B11D62N501	1	0
A93C78B40D31N501	0	1
A93C78B71D06N501	1	0
A93C78B91D73N501	1	0
A93C78B93D30N502	1	0
A93C79B01D44N501	1	0
A93C79B53D73N501	1	0
A93C79B61D48N502	1	0
A93C80B03D17N501	1	0
A93C80B21D14N501	1	0
A93C80B51D46N501	1	0
A93C80B70D58N501	1	0
A93C80B88D29N501	1	0
A93C80B96D01N501	1	0
A93C80B96D08N502	1	0
A93C82B76D47N501	1	0
A93C82B93D14N501	1	0
A93C83B22D32N502	1	0
A93C83B77D52N501	1	0
A93C84B34D27N502	1	0
A93C84B53D07N501	1	0
A93C84B58D91N502	1	0
A93C84B61D92N501	1	0
A93C85B39D49N501	1	0
A93C85B76D91N502	1	0
A93C86B57D88N502	1	0
A93C86B84D55N502	1	0
A93C87B46D93N502	1	0
A93C87B86D09N502	1	0
A93C88B10D71N502	1	0
A93C88B38D90N501	1	0
A93C88B82D78N501	1	0
A93C89B56D49N501	1	0
A93C89B67D94N501	1	0
A93C90B02D71N502	1	0
A93C90B33D11N501	1	0
A93C90B41D74N501	1	0
A93C90B79D74N502	1	0
A93C91B27D64N502	1	0
A93C91B86D93N502	1	0
A93C92B21D63N501	1	0
A93C92B71D64N502	1	0
A93C93B36D85N501	1	0
A93C93B95D69N502	1	0
A93C94B15D34N502	1	0
A93C94B33D74N501	1	0
A93C95B30D51N501	1	0
A93C95B95D93N502	1	0
A93C96B21D90N502	1	0
A94C01B74D03N502	0	1
A94C02B42D23N502	1	0
A94C02B54D61N502	1	0
A94C04B64D84N501	1	0
A94C05B73D66N502	1	0
A94C06B16D56N501	1	0
A94C06B86D78N501	1	0
A94C10B10D10N502	1	0
A94C10B15D87N501	1	0
A94C10B16D10N501	1	0
A94C10B26D70N502	1	0
A94C10B50D69N501	1	0
A94C10B66D32N502	1	0
A94C10B85D63N501	2	0
A94C10B88D22N502	1	0
A94C11B16D50N502	1	0
A94C11B86D21N502	1	0
A94C11B86D66N502	1	0
A94C12B13D13N502	1	0
A94C12B19D29N501	1	0
A94C12B37D56N501	1	0
A94C12B57D06N501	1	0
A94C13B08D84N501	1	0
A94C13B23D69N501	1	0
A94C13B41D31N502	1	0
A94C13B49D83N502	1	0
A94C13B72D53N502	1	0
A94C14B40D63N501	1	0
A94C14B91D70N501	1	0
A94C16B10D71N502	1	0
A94C16B35D77N502	1	0
A94C16B54D79N502	1	0
A94C16B58D94N501	1	0
A94C16B59D94N501	1	0
A94C16B81D01N502	1	0
A94C17B51D65N502	1	0
A94C17B57D29N502	1	0
A94C17B75D69N502	1	0
A94C19B54D11N501	1	0
A94C20B87D15N502	1	0
A94C20B96D64N501	1	0
A94C21B09D55N501	1	0
A94C21B16D91N502	1	0
A94C21B43D21N501	1	0
A94C21B48D84N501	1	0
A94C22B08D43N502	1	0
A94C22B65D56N501	1	0
A94C22B67D46N502	1	0
A94C22B78D06N502	1	0
A94C23B86D74N502	1	0
A94C25B77D36N502	1	0
A94C25B83D27N501	1	0
A94C26B02D69N502	1	0
A94C26B28D02N502	1	0
A94C26B36D64N502	1	0
A94C26B62D77N501	1	0
A94C26B72D39N502	1	0
A94C26B88D51N502	1	0
A94C27B18D45N502	1	0
A94C27B23D49N502	1	0
A94C27B37D47N502	1	0
A94C27B59D66N502	1	0
A94C27B74D63N502	0	1
A94C27B76D06N502	1	0
A94C27B79D17N502	1	0
A94C27B91D72N502	1	0
A94C28B05D80N502	1	0
A94C28B29D02N502	1	0
A94C28B38D90N502	1	0
A94C29B21D12N501	0	1
A94C29B25D86N501	1	0
A94C29B37D52N501	0	1
A94C29B47D50N501	2	0
A94C29B55D42N501	1	0
A94C29B96D58N501	1	0
A94C30B61D01N501	1	0
A94C30B72D83N502	1	0
A94C31B40D60N502	0	1
A94C31B45D94N502	1	0
A94C31B64D94N502	1	0
A94C31B65D16N502	1	0
A94C31B90D05N502	0	1
A94C33B20D86N502	1	0
A94C34B07D21N502	1	0
A94C34B20D61N502	1	0
A94C34B21D96N502	1	0
A94C34B30D23N502	1	0
A94C34B49D53N502	1	0
A94C35B10D89N502	1	0
A94C35B44D32N502	1	0
A94C35B51D88N502	1	0
A94C35B77D01N501	1	0
A94C35B91D53N501	1	0
A94C35B93D70N501	1	0
A94C36B06D85N502	0	1
A94C36B29D59N502	0	1
A94C36B41D01N502	1	0
A94C36B80D89N502	1	0
A94C36B86D45N502	1	0
A94C37B18D06N502	1	0
A94C37B20D01N501	1	0
A94C37B20D23N502	1	0
A94C37B67D68N502	1	0
A94C37B96D73N502	1	0
A94C38B32D77N501	1	0
A94C38B81D69N502	1	0
A94C39B07D71N502	1	0
A94C40B01D64N501	1	0
A94C41B92D25N501	1	0
A94C42B74D03N502	1	0
A94C42B78D63N502	1	0
A94C42B95D73N502	1	0
A94C43B82D76N501	1	0
A94C45B65D14N501	1	0
A94C45B77D04N501	1	0
A94C48B16D82N501	0	1
A94C48B36D34N502	1	0
A94C48B48D42N501	1	0
A94C49B06D36N501	1	0
A94C49B41D70N501	1	0
A94C50B25D08N502	1	0
A94C50B36D46N502	1	0
A94C50B61D06N502	1	0
A94C50B72D63N502	1	0
A94C50B90D51N502	1	0
A94C51B09D96N501	1	0
A94C51B51D65N502	1	0
A94C52B19D13N502	1	0
A94C52B38D15N502	1	0
A94C52B62D50N501	1	0
A94C53B21D35N502	1	0
A94C53B40D19N502	1	0
A94C53B84D63N502	1	0
A94C54B19D71N501	1	0
A94C54B41D91N502	1	0
A94C54B79D50N502	1	0
A94C55B60D32N501	1	0
A94C55B68D06N502	1	0
A94C55B75D86N501	1	0
A94C56B20D01N502	0	1
A94C56B43D51N502	1	0
A94C56B66D26N502	1	0
A94C57B05D77N502	1	0
A94C58B13D80N502	1	0
A94C58B15D26N501	1	0
A94C58B64D65N502	1	0
A94C59B09D09N502	1	0
A94C62B28D11N501	1	0
A94C62B53D60N501	1	0
A94C62B57D75N501	1	0
A94C62B65D82N502	1	0
A94C62B80D91N501	1	0
A94C62B87D48N501	1	0
A94C65B88D89N502	1	0
A94C65B92D34N502	1	0
A94C66B63D63N502	0	1
A94C67B16D79N502	1	0
A94C67B70D94N502	1	0
A94C68B27D78N501	1	0
A94C68B79D21N501	1	0
A94C69B05D67N502	1	0
A94C69B34D90N502	1	0
A94C69B63D13N502	1	0
A94C69B88D78N502	1	0
A94C69B89D74N502	1	0
A94C69B94D69N502	1	0
A94C70B27D45N502	1	0
A94C70B34D45N502	1	0
A94C70B48D27N502	1	0
A94C70B72D48N502	0	1
A94C71B15D38N502	1	0
A94C71B43D83N502	1	0
A94C71B68D81N502	1	0
A94C73B49D17N501	1	0
A94C75B74D14N502	1	0
A94C75B93D21N502	1	0
A94C75B96D59N502	1	0
A94C76B41D79N501	1	0
A94C76B49D53N501	1	0
A94C76B50D82N501	1	0
A94C76B87D58N502	1	0
A94C76B94D10N501	0	1
A94C77B45D19N502	1	0
A94C78B39D61N501	1	0
A94C79B95D91N501	1	0
A94C80B15D86N501	1	0
A94C80B21D91N501	1	0
A94C80B22D29N502	1	0
A94C80B86D37N501	1	0
A94C82B17D72N502	1	0
A94C82B42D89N502	1	0
A94C82B46D88N501	1	0
A94C82B70D67N501	1	0
A94C82B95D76P999	1	0
A94C83B30D38N501	1	0
A94C84B54D48N502	1	0
A94C85B51D85N501	1	0
A94C85B53D05N502	1	0
A94C86B04D79N502	1	0
A94C86B09D24N501	1	0
A94C86B47D96N501	1	0
A94C86B51D11N502	1	0
A94C87B61D10N502	1	0
A94C89B07D73N502	1	0
A94C90B49D03N501	0	1
A94C90B60D69N502	1	0
A94C90B67D74N501	1	0
A94C90B86D04N501	0	1
A94C91B13D35N502	1	0
A94C91B23D84N501	1	0
A94C91B40D81N501	1	0
A94C91B57D68N501	1	0
A94C92B25D36N501	1	0
A94C92B42D66N502	0	1
A94C92B60D42N502	0	1
A94C92B65D61N502	0	1
A94C92B87D78N501	1	0
A94C93B09D72N501	1	0
A94C93B12D77N502	1	0
A94C93B23D63N502	1	0
A94C93B62D81N501	1	0
A94C93B68D11N502	1	0
A94C94B45D70N502	1	0
A94C94B72D74N502	0	1
A94C94B80D70N502	1	0
A94C95B82D77N502	1	0
A94C95B86D67N502	1	0
A94C95B88D91N501	1	0
A94C96B84D92N501	1	0
A94C96B86D27N501	1	0
A95C01B34D24N502	0	1
A95C01B34D31N502	1	0
A95C01B87D48N502	1	0
A95C02B07D66N501	1	0
A95C02B26D52N502	1	0
A95C02B87D24N502	1	0
A95C02B89D16N502	1	0
A95C03B13D32N502	1	0
A95C03B14D13N502	0	1
A95C04B72D89N502	1	0
A95C05B12D58N502	1	0
A95C05B53D72N502	1	0
A95C06B02D38N502	1	0
A95C06B10D69N501	1	0
A95C06B16D75N502	1	0
A95C06B84D62N502	1	0
A95C07B13D42N502	0	1
A95C07B27D86N502	1	0
A95C09B84D16N501	1	0
A95C10B09D07N501	1	0
A95C10B19D67N501	1	0
A95C10B30D05N502	1	0
A95C10B35D96N502	0	1
A95C10B64D60N502	1	0
A95C10B76D54N501	1	0
A95C10B86D94N501	1	0
A95C11B37D41N502	0	1
A95C11B45D41N502	1	0
A95C11B81D55N502	1	0
A95C12B32D11N501	1	0
A95C12B66D53N502	0	1
A95C12B96D82N502	1	0
A95C13B49D76N502	1	0
A95C13B71D48N502	1	0
A95C14B15D54N502	1	0
A95C14B70D92N501	1	0
A95C15B07D53N502	0	1
A95C15B20D16N501	0	1
A95C15B94D74N501	1	0
A95C16B43D72N502	2	0
A95C16B51D51N502	1	0
A95C16B61D48N502	1	0
A95C17B29D87N502	1	0
A95C17B31D05N502	1	0
